328,3,328,13,351,13,351,3
354,0,352,14,386,17,388,3
390,6,390,19,417,19,417,6
420,5,418,20,446,23,448,7
447,10,447,24,471,24,471,10
472,10,472,25,496,25,496,10
405,325,405,336,423,336,423,325
444,375,444,388,481,388,481,375
481,375,481,390,513,390,513,375
513,376,513,390,532,390,532,376
534,376,534,390,559,390,559,376
559,376,559,391,580,391,580,376
579,376,579,390,609,390,609,376
609,378,609,390,645,390,645,378
429,394,429,408,469,408,469,394
529,396,529,408,564,406,564,394
628,402,628,415,660,415,660,402
436,406,436,418,463,418,463,406
498,409,498,420,526,420,526,409
568,409,568,421,597,421,597,409
85,421,85,448,97,448,97,421
484,429,484,442,541,442,541,429
556,429,556,442,609,442,609,429
633,438,633,450,661,450,661,438
486,445,486,459,541,459,541,445
556,445,556,459,609,459,609,445
634,454,634,468,663,468,663,454
486,462,486,475,543,475,543,462
558,462,558,475,610,475,610,462
636,471,636,484,664,484,664,471
487,478,487,492,544,492,544,478
558,480,558,492,612,492,612,480
634,487,634,501,664,501,664,487
487,495,487,508,544,508,544,495
559,496,559,510,613,510,613,496
637,505,637,517,666,517,666,505
489,513,489,526,513,526,513,513
511,513,511,526,546,526,546,513
561,513,561,526,615,526,615,513
639,522,639,534,667,534,667,522
489,529,489,543,546,543,546,529
561,529,561,543,615,543,615,529
316,618,316,640,345,640,345,618
405,618,405,642,435,642,435,618
435,618,435,642,471,642,471,618
376,621,376,637,403,637,403,621
471,618,469,637,520,641,521,622
522,621,522,639,562,639,562,621
220,620,219,638,275,642,277,624
278,620,275,640,314,644,316,625
192,624,192,639,216,639,216,624
345,624,345,639,373,639,373,624
543,648,543,664,573,664,573,648
574,648,574,666,612,666,612,648
613,648,613,664,640,664,640,648
642,651,642,664,663,664,663,651
664,651,664,667,702,667,702,651
265,655,265,678,294,678,294,655
294,658,294,675,313,675,313,658
337,658,337,675,357,675,357,658
358,658,358,679,399,679,399,658
397,658,397,678,415,678,415,658
154,660,154,681,187,681,187,660
187,658,185,679,227,683,229,663
229,661,229,681,264,681,264,661
315,661,315,675,336,675,336,661
583,666,583,685,621,685,621,666
624,666,624,690,672,690,672,666
561,669,561,685,582,685,582,669
