763,120,763,151,931,151,931,120
1024,178,1024,202,1251,202,1251,182
199,182,199,202,278,202,278,182
876,182,876,202,969,202,969,182
165,202,165,223,656,226,656,206
876,209,876,233,1240,230,1240,209
165,223,165,240,763,244,763,223
165,240,165,261,701,261,701,240
165,257,165,278,443,278,443,261
931,309,931,354,1010,354,1010,309
1168,326,1168,357,1464,357,1464,330
199,363,198,386,295,390,296,367
876,364,876,385,1069,385,1069,367
1309,374,1309,395,1340,395,1340,374
168,388,168,405,371,409,371,385
371,388,371,409,711,409,711,388
914,388,914,398,972,398,972,388
209,405,209,426,309,426,309,405
1089,409,1089,440,1268,440,1268,412
1278,412,1278,440,1526,440,1526,412
168,422,168,443,350,443,350,422
168,443,168,460,340,460,340,443
171,546,171,567,457,567,457,550
897,546,897,567,1182,567,1182,550
168,567,168,587,663,591,663,570
883,587,883,618,1271,618,1271,587
883,618,883,649,1069,649,1069,618
1069,618,1069,649,1268,649,1268,618
886,649,886,680,1268,680,1268,649
883,680,883,711,1106,711,1106,680
1110,680,1110,711,1268,711,1268,680
196,782,194,804,467,804,467,783
168,811,168,828,240,828,240,811
869,838,869,859,941,859,941,838
945,838,945,859,1120,859,1120,838
1120,838,1120,862,1268,862,1268,838
171,890,171,910,378,910,378,890
450,890,450,910,935,914,935,893
1031,890,1031,914,1124,910,1124,890
1216,893,1216,914,1295,914,1295,893
1375,893,1375,910,1485,910,1485,893
1381,917,1381,935,1488,935,1488,917
1381,941,1381,959,1457,959,1457,941
427,990,430,1012,532,1010,532,986
1203,986,1203,1010,1282,1010,1282,986
1361,986,1361,1003,1485,1003,1485,986
1034,990,1034,1010,1120,1010,1120,990
1361,1003,1361,1024,1472,1022,1471,999
429,1017,429,1038,546,1038,546,1017
546,1017,546,1038,855,1038,855,1017
1179,1017,1179,1038,1275,1038,1275,1017
508,1044,508,1067,749,1071,749,1048
429,1048,429,1069,501,1065,501,1048
1179,1048,1179,1069,1282,1069,1282,1048
429,1075,428,1098,666,1096,666,1075
1179,1075,1179,1096,1275,1096,1275,1075
206,1735,206,1760,446,1760,446,1739
873,1739,873,1760,1017,1763,1018,1739
209,1760,209,1780,835,1780,835,1763
907,1763,907,1780,1495,1780,1495,1763
171,1787,171,1801,831,1808,831,1787
171,1808,171,1828,673,1828,673,1808
964,1796,960,1879,1267,1895,1272,1812
1003,1849,1003,1904,1223,1904,1223,1849
199,1849,199,1925,639,1925,639,1849
1086,1890,1086,1928,1144,1928,1144,1890
907,1928,907,1976,1316,1980,1316,1931
195,1942,195,2007,646,1997,646,1935
972,1973,972,2010,1179,2017,1179,1973
1199,1976,1199,2017,1275,2017,1275,1976
695,2018,698,2054,772,2047,769,2012
900,2031,900,2052,1381,2052,1381,2028
900,2055,900,2072,1051,2069,1051,2052
900,2076,900,2096,1048,2096,1048,2076
1182,2076,1182,2096,1323,2096,1323,2076
388,2117,388,2138,605,2138,605,2117
1082,2117,1082,2138,1299,2138,1299,2117
171,2158,171,2179,742,2182,742,2158
869,2158,869,2179,1423,2179,1423,2158
