168,287,167,311,460,312,460,292
1354,295,1354,319,1423,319,1423,295
171,323,171,343,464,343,464,323
168,347,168,367,783,371,783,350
873,357,873,402,1175,402,1175,357
1179,357,1179,402,1244,402,1244,357
1247,360,1247,402,1419,402,1419,360
1100,419,1099,443,1182,447,1183,424
921,460,921,481,1230,481,1230,457
1230,460,1230,481,1361,481,1361,460
1079,488,1079,508,1216,505,1216,488
147,508,147,532,474,532,474,515
814,529,814,546,990,553,990,529
168,543,168,567,649,567,649,546
168,567,168,587,677,591,677,567
842,574,842,601,1141,601,1141,574
828,622,828,642,914,642,914,622
845,653,845,677,1350,677,1350,656
168,715,168,735,312,732,312,715
168,745,168,766,350,766,350,745
168,770,168,790,402,790,402,770
168,797,168,818,378,818,378,797
168,821,168,842,443,842,443,821
147,917,147,938,305,931,305,917
1172,917,1172,938,1271,942,1272,921
550,921,550,935,701,935,701,921
529,955,529,983,983,983,983,955
491,959,491,979,519,979,519,959
618,983,618,1008,815,1004,814,979
453,983,453,1003,622,1007,622,983
450,1007,450,1031,849,1027,849,993
453,1031,453,1055,660,1055,660,1031
763,1144,763,1179,893,1179,893,1155
567,1158,567,1182,673,1179,673,1161
993,1158,993,1179,1062,1179,1062,1158
1185,1158,1185,1182,1306,1182,1306,1158
1368,1158,1368,1182,1447,1182,1447,1158
580,1182,580,1206,635,1206,635,1182
996,1182,996,1206,1151,1206,1151,1182
1213,1182,1213,1206,1292,1206,1292,1182
1381,1182,1381,1206,1443,1206,1443,1182
1213,1210,1213,1234,1265,1234,1265,1210
632,1258,632,1278,842,1278,842,1254
1103,1251,1103,1282,1141,1282,1141,1251
1213,1258,1213,1282,1460,1282,1460,1258
749,1285,749,1306,828,1306,828,1285
440,1333,440,1354,935,1364,935,1333
1062,1330,1062,1361,1141,1361,1141,1330
1213,1333,1213,1357,1460,1357,1460,1333
972,1491,972,1512,1116,1521,1119,1495
147,1522,147,1546,402,1546,402,1526
814,1526,814,1546,945,1546,945,1526
158,1557,158,1577,285,1574,285,1557
330,1557,330,1574,708,1574,708,1557
825,1557,825,1574,1426,1577,1426,1557
158,1575,157,1591,742,1595,742,1577
821,1577,821,1598,1323,1598,1323,1581
285,1650,285,1687,759,1691,759,1650
147,1715,147,1735,261,1735,261,1715
580,1787,580,1825,770,1825,770,1787
289,1789,286,1828,522,1825,522,1790
158,1870,158,1887,233,1887,233,1870
275,1870,275,1894,415,1894,415,1870
419,1870,419,1894,601,1894,601,1870
1041,1911,1041,1925,1196,1928,1196,1911
127,1976,126,2000,886,2004,886,1983
890,1980,890,2004,1227,2004,1227,1980
