328,3,351,3,351,13,328,13
354,0,388,3,386,17,352,14
390,6,417,6,417,19,390,19
420,5,448,7,446,23,418,20
447,10,471,10,471,24,447,24
472,10,496,10,496,25,472,25
405,325,423,325,423,336,405,336
444,375,481,375,481,388,444,388
481,375,513,375,513,390,481,390
513,376,532,376,532,390,513,390
534,376,559,376,559,390,534,390
559,376,580,376,580,391,559,391
579,376,609,376,609,390,579,390
609,378,645,378,645,390,609,390
429,394,469,394,469,408,429,408
529,396,550,396,550,408,529,408
549,394,564,394,564,406,549,406
628,402,660,402,660,415,628,415
436,406,463,406,463,418,436,418
498,409,526,409,526,420,498,420
568,409,597,409,597,421,568,421
85,421,97,421,97,448,85,448
484,429,541,429,541,442,484,442
556,429,609,429,609,442,556,442
633,438,661,438,661,450,633,450
486,445,541,445,541,459,486,459
556,445,609,445,609,459,556,459
634,454,663,454,663,468,634,468
486,462,543,462,543,475,486,475
558,462,610,462,610,475,558,475
636,471,664,471,664,484,636,484
487,478,544,478,544,492,487,492
558,480,612,480,612,492,558,492
634,487,664,487,664,501,634,501
487,495,544,495,544,508,487,508
559,496,613,496,613,510,559,510
637,505,666,505,666,517,637,517
489,513,513,513,513,526,489,526
511,513,546,513,546,526,511,526
561,513,615,513,615,526,561,526
639,522,667,522,667,534,639,534
489,529,546,529,546,543,489,543
561,529,615,529,615,543,561,543
316,618,345,618,345,640,316,640
405,618,435,618,435,642,405,642
435,618,471,618,471,642,435,642
376,621,403,621,403,637,376,637
471,618,521,622,520,641,469,637
522,621,562,621,562,639,522,639
220,620,277,624,275,642,219,638
278,620,316,625,314,644,275,640
192,624,216,624,216,639,192,639
345,624,373,624,373,639,345,639
543,648,573,648,573,664,543,664
574,648,612,648,612,666,574,666
613,648,640,648,640,664,613,664
642,651,663,651,663,664,642,664
664,651,702,651,702,667,664,667
265,655,294,655,294,678,265,678
294,658,313,658,313,675,294,675
337,658,357,658,357,675,337,675
358,658,399,658,399,679,358,679
397,658,415,658,415,678,397,678
154,660,187,660,187,681,154,681
187,658,229,663,227,683,185,679
229,661,264,661,264,681,229,681
315,661,336,661,336,675,315,675
583,666,621,666,621,685,583,685
624,666,672,666,672,690,624,690
561,669,582,669,582,685,561,685
