763,120,931,120,931,151,763,151
1024,178,1127,178,1127,202,1024,202
199,182,278,182,278,202,199,202
876,182,924,182,924,202,876,202
935,182,969,182,969,202,935,202
1130,182,1251,182,1251,202,1130,202
165,202,247,202,247,223,165,223
250,202,364,202,364,223,250,223
367,202,433,202,433,223,367,223
436,202,570,202,570,223,436,223
570,206,605,206,605,223,570,223
615,206,656,206,656,226,615,226
876,209,969,209,969,233,876,233
1024,209,1113,209,1113,230,1024,230
1110,209,1240,209,1240,230,1110,230
972,213,1003,213,1003,230,972,230
250,220,354,220,354,244,250,244
354,220,433,220,433,244,354,244
165,223,195,223,195,240,165,240
202,223,247,223,247,244,202,244
440,223,550,223,550,244,440,244
550,223,663,223,663,244,550,244
670,223,763,223,763,244,670,244
433,237,522,237,522,261,433,261
165,240,244,240,244,261,165,261
244,240,336,240,336,261,244,261
340,240,426,240,426,261,340,261
525,240,594,240,594,261,525,261
598,240,639,240,639,261,598,261
639,240,701,240,701,261,639,261
165,257,278,257,278,278,165,278
326,257,350,257,350,278,326,278
350,257,395,257,395,278,350,278
288,261,323,261,323,278,288,278
398,261,443,261,443,278,398,278
931,309,1010,309,1010,354,931,354
1168,326,1326,326,1326,357,1168,357
1326,326,1364,326,1364,357,1326,357
1368,330,1464,330,1464,357,1368,357
199,363,296,367,295,390,198,386
876,364,983,364,983,385,876,385
983,367,1007,367,1007,385,983,385
1010,367,1069,367,1069,385,1010,385
1309,374,1340,374,1340,395,1309,395
244,385,371,385,371,409,244,409
168,388,244,388,244,405,168,405
371,388,491,388,491,409,371,409
495,388,611,388,611,409,495,409
611,388,711,388,711,409,611,409
914,388,972,388,972,398,914,398
209,405,254,405,254,426,209,426
254,405,309,405,309,426,254,426
1089,409,1141,409,1141,440,1089,440
1148,412,1268,412,1268,440,1148,440
1278,412,1402,412,1402,440,1278,440
1405,409,1440,409,1440,436,1405,436
1447,412,1526,412,1526,440,1447,440
168,422,288,422,288,443,168,443
288,422,350,422,350,443,288,443
168,443,230,443,230,460,168,460
233,443,261,443,261,460,233,460
264,443,340,443,340,460,264,460
171,546,189,546,189,567,171,567
195,546,261,546,261,567,195,567
261,546,285,546,285,567,261,567
281,546,367,546,367,567,281,567
897,546,935,546,935,567,897,567
935,544,1018,548,1017,571,934,567
367,550,405,550,405,567,367,567
409,550,457,550,457,567,409,567
1017,550,1100,550,1100,567,1017,567
1100,550,1134,550,1134,563,1100,563
1137,550,1182,550,1182,567,1137,567
168,567,226,567,226,587,168,587
226,570,330,570,330,587,226,587
330,570,391,570,391,587,330,587
395,570,422,570,422,587,395,587
426,570,508,570,508,587,426,587
512,570,587,570,587,591,512,591
591,570,618,570,618,591,591,591
622,570,663,570,663,591,622,591
883,587,983,587,983,618,883,618
993,587,1079,587,1079,618,993,618
1075,587,1130,587,1130,618,1075,618
1137,587,1199,587,1199,618,1137,618
1210,587,1271,587,1271,618,1210,618
883,618,1069,618,1069,649,883,649
1069,618,1268,618,1268,649,1069,649
886,649,976,649,976,680,886,680
976,649,1007,649,1007,680,976,680
1007,649,1093,649,1093,680,1007,680
1230,649,1268,649,1268,680,1230,680
1096,653,1230,653,1230,680,1096,680
883,680,1106,680,1106,711,883,711
1110,680,1268,680,1268,711,1110,711
196,782,272,787,271,808,194,804
