168,287,248,292,247,316,167,311
247,292,312,292,312,312,247,312
316,292,381,292,381,309,316,309
388,292,460,292,460,312,388,312
1354,295,1423,295,1423,319,1354,319
223,319,268,319,268,343,223,343
171,323,216,323,216,343,171,343
275,323,326,323,326,343,275,343
336,323,381,323,381,343,336,343
388,323,412,323,412,343,388,343
426,323,464,323,464,343,426,343
168,347,195,347,195,367,168,367
209,347,264,347,264,367,209,367
271,347,319,347,319,371,271,371
336,347,371,347,371,367,336,367
388,346,465,350,463,373,387,369
467,347,525,347,525,367,467,367
532,346,619,351,618,374,531,369
615,347,639,347,639,367,615,367
656,347,711,347,711,371,656,371
728,350,783,350,783,371,728,371
873,357,1175,357,1175,402,873,402
1179,357,1244,357,1244,402,1179,402
1247,360,1419,360,1419,402,1247,402
1100,419,1183,424,1182,447,1099,443
1110,457,1230,457,1230,481,1110,481
921,460,965,460,965,481,921,481
972,460,1075,460,1075,481,972,481
1079,460,1106,460,1106,481,1079,481
1230,460,1361,460,1361,481,1230,481
1079,488,1148,488,1148,508,1079,508
1148,488,1216,488,1216,505,1148,505
147,508,168,508,168,532,147,532
171,512,261,512,261,532,171,532
261,512,323,512,323,532,261,532
330,512,395,512,395,532,330,532
402,515,474,515,474,532,402,532
814,529,835,529,835,546,814,546
839,528,911,532,910,554,837,549
910,529,990,529,990,553,910,553
168,543,233,543,233,567,168,567
354,543,453,543,453,567,354,567
244,546,350,546,350,567,244,567
467,546,532,546,532,567,467,567
532,546,567,546,567,567,532,567
574,546,649,546,649,567,574,567
168,567,206,567,206,587,168,587
220,567,257,567,257,587,220,587
261,567,319,567,319,587,261,587
333,567,422,567,422,587,333,587
426,567,443,567,443,587,426,587
450,567,505,567,505,587,450,587
519,567,577,567,577,591,519,591
611,567,677,567,677,591,611,591
580,570,601,570,601,584,580,584
842,574,886,574,886,601,842,601
897,574,986,574,986,601,897,601
986,577,1017,577,1017,601,986,601
1027,577,1058,577,1058,601,1027,601
1065,574,1141,574,1141,601,1065,601
828,622,914,622,914,642,828,642
845,653,917,653,917,677,845,677
924,653,952,653,952,677,924,677
1041,653,1137,653,1137,677,1041,677
986,656,1031,656,1031,677,986,677
1137,656,1175,656,1175,677,1137,677
1192,656,1227,656,1227,677,1192,677
1244,656,1292,656,1292,677,1244,677
1306,656,1350,656,1350,677,1306,677
168,715,254,715,254,735,168,735
254,715,312,715,312,732,254,732
168,745,216,745,216,766,168,766
240,745,299,745,299,766,240,766
302,745,350,745,350,766,302,766
168,770,195,770,195,790,168,790
220,770,295,770,295,794,220,794
302,770,350,770,350,790,302,790
364,770,402,770,402,790,364,790
168,797,192,797,192,818,168,818
220,797,288,797,288,818,220,818
302,797,378,797,378,818,302,818
168,821,192,821,192,842,168,842
199,821,226,821,226,842,199,842
230,821,305,821,305,842,230,842
312,821,340,821,340,842,312,842
395,821,443,821,443,842,395,842
147,917,168,917,168,938,147,938
168,917,226,917,226,938,168,938
226,917,247,917,247,938,226,938
247,917,305,917,305,931,247,931
1172,917,1192,917,1192,938,1172,938
1196,917,1272,921,1271,942,1195,938
550,921,632,921,632,935,550,935
635,921,701,921,701,935,635,935
529,955,983,955,983,983,529,983
491,959,519,959,519,979,491,979
618,983,814,979,815,1004,618,1008
453,983,481,983,481,1003,453,1003
491,983,519,983,519,1003,491,1003
567,983,622,983,622,1007,567,1007
811,993,849,993,849,1027,811,1027
450,1007,519,1007,519,1031,450,1031
515,1007,543,1007,543,1027,515,1027
553,1004,637,1009,635,1032,552,1027
670,1007,749,1007,749,1031,670,1031
749,1007,814,1007,814,1031,749,1031
453,1031,519,1031,519,1055,453,1055
529,1031,594,1031,594,1055,529,1055
608,1031,660,1031,660,1055,608,1055
763,1144,852,1144,852,1179,763,1179
852,1155,893,1155,893,1179,852,1179
567,1158,584,1158,584,1182,567,1182
594,1158,635,1158,635,1182,594,1182
993,1158,1062,1158,1062,1179,993,1179
1185,1158,1306,1158,1306,1182,1185,1182
1368,1158,1447,1158,1447,1182,1368,1182
635,1161,673,1161,673,1179,635,1179
580,1182,635,1182,635,1206,580,1206
996,1182,1151,1182,1151,1206,996,1206
1213,1182,1292,1182,1292,1206,1213,1206
1381,1182,1443,1182,1443,1206,1381,1206
1213,1210,1265,1210,1265,1234,1213,1234
735,1254,776,1254,776,1282,735,1282
783,1254,842,1254,842,1278,783,1278
1103,1251,1141,1251,1141,1282,1103,1282
632,1258,694,1258,694,1278,632,1278
697,1258,725,1258,725,1278,697,1278
1213,1258,1282,1258,1282,1282,1213,1282
1289,1258,1316,1258,1316,1282,1289,1282
1419,1258,1460,1258,1460,1282,1419,1282
1381,1261,1419,1261,1419,1282,1381,1282
749,1285,780,1285,780,1306,749,1306
776,1285,828,1285,828,1306,776,1306
601,1321,675,1327,673,1360,599,1355
690,1326,742,1326,742,1364,690,1364
440,1333,519,1333,519,1354,440,1354
529,1333,594,1333,594,1364,529,1364
814,1333,935,1333,935,1364,814,1364
1062,1330,1141,1330,1141,1361,1062,1361
1213,1333,1237,1333,1237,1357,1213,1357
1237,1333,1278,1333,1278,1357,1237,1357
1289,1333,1316,1333,1316,1357,1289,1357
1381,1333,1409,1333,1409,1357,1381,1357
1409,1333,1460,1333,1460,1357,1409,1357
742,1337,770,1337,770,1364,742,1364
1020,1488,1051,1488,1051,1512,1020,1512
972,1491,1014,1491,1014,1512,972,1512
1059,1490,1119,1495,1116,1521,1057,1516
147,1522,268,1522,268,1546,147,1546
271,1526,295,1526,295,1546,271,1546
295,1526,326,1526,326,1543,295,1543
326,1526,402,1526,402,1546,326,1546
814,1526,835,1526,835,1546,814,1546
838,1526,945,1526,945,1546,838,1546
158,1557,192,1557,192,1577,158,1577
192,1557,285,1557,285,1574,192,1574
330,1557,405,1557,405,1574,330,1574
605,1557,708,1557,708,1574,605,1574
825,1557,855,1557,855,1574,825,1574
855,1557,948,1557,948,1577,855,1577
948,1557,1017,1557,1017,1577,948,1577
1017,1557,1069,1557,1069,1574,1017,1574
1072,1557,1134,1557,1134,1574,1072,1574
1134,1557,1189,1557,1189,1574,1134,1574
1189,1557,1237,1557,1237,1577,1189,1577
1237,1557,1313,1557,1313,1577,1237,1577
1310,1555,1355,1560,1353,1577,1308,1571
1357,1557,1426,1557,1426,1577,1357,1577
409,1560,477,1560,477,1577,409,1577
484,1560,539,1560,539,1577,484,1577
539,1560,605,1560,605,1577,539,1577
158,1575,234,1579,233,1595,157,1591
240,1577,288,1577,288,1598,240,1598
697,1577,742,1577,742,1595,697,1595
821,1577,869,1577,869,1598,821,1598
979,1577,996,1577,996,1598,979,1598
285,1581,323,1581,323,1595,285,1595
326,1581,398,1581,398,1598,326,1598
415,1581,519,1581,519,1595,415,1595
539,1581,563,1581,563,1595,539,1595
567,1581,622,1581,622,1595,567,1595
625,1581,694,1581,694,1595,625,1595
869,1581,921,1581,921,1595,869,1595
928,1581,976,1581,976,1595,928,1595
996,1581,1041,1581,1041,1598,996,1598
1041,1581,1062,1581,1062,1598,1041,1598
1062,1581,1089,1581,1089,1598,1062,1598
1086,1581,1161,1581,1161,1598,1086,1598
1161,1581,1244,1581,1244,1601,1161,1601
1244,1581,1275,1581,1275,1598,1244,1598
1275,1581,1323,1581,1323,1598,1275,1598
285,1650,360,1650,360,1687,285,1687
371,1650,443,1650,443,1687,371,1687
450,1650,536,1650,536,1687,450,1687
550,1650,622,1650,622,1684,550,1684
632,1650,687,1650,687,1684,632,1684
684,1650,759,1650,759,1691,684,1691
147,1715,261,1715,261,1735,147,1735
580,1787,670,1787,670,1825,580,1825
666,1787,770,1787,770,1825,666,1825
289,1789,379,1794,377,1833,286,1828
395,1790,440,1790,440,1828,395,1828
457,1790,522,1790,522,1825,457,1825
158,1870,233,1870,233,1887,158,1887
275,1870,415,1870,415,1894,275,1894
419,1870,601,1870,601,1894,419,1894
1041,1911,1124,1911,1124,1925,1041,1925
1127,1911,1196,1911,1196,1928,1127,1928
127,1976,230,1980,229,2004,126,2000
275,1980,398,1980,398,2004,275,2004
432,1981,542,1977,543,2000,433,2005
587,1980,708,1980,708,2004,587,2004
890,1980,1227,1980,1227,2004,890,2004
233,1983,271,1983,271,2000,233,2000
405,1983,429,1983,429,2000,405,2000
546,1983,580,1983,580,2000,546,2000
711,1983,759,1983,759,2000,711,2000
763,1983,797,1983,797,2004,763,2004
804,1983,886,1983,886,2004,804,2004
